year,freq_desc,reference_period_desc,state_name,state_alpha,state_fips,short_desc,unit_desc,value
2015,MONTHLY,MAY,KANSAS,KS,20,"MILK - PRODUCTION, MEASURED IN LB",LB,"283,000,000"
2015,MONTHLY,NOV,KANSAS,KS,20,"MILK - PRODUCTION, MEASURED IN LB",LB,"251,000,000"
2015,MONTHLY,OCT,KANSAS,KS,20,"MILK - PRODUCTION, MEASURED IN LB",LB,"261,000,000"
2015,MONTHLY,OCT THRU DEC,KANSAS,KS,20,"MILK - PRODUCTION, MEASURED IN LB",LB,"772,000,000"
2015,MONTHLY,SEP,KANSAS,KS,20,"MILK - PRODUCTION, MEASURED IN LB",LB,"252,000,000"
2015,MONTHLY,APR THRU JUN,KENTUCKY,KY,21,"MILK - PRODUCTION, MEASURED IN LB",LB,"289,000,000"
2015,MONTHLY,JAN THRU MAR,KENTUCKY,KY,21,"MILK - PRODUCTION, MEASURED IN LB",LB,"280,000,000"
2015,MONTHLY,JUL THRU SEP,KENTUCKY,KY,21,"MILK - PRODUCTION, MEASURED IN LB",LB,"249,000,000"
2015,MONTHLY,OCT THRU DEC,KENTUCKY,KY,21,"MILK - PRODUCTION, MEASURED IN LB",LB,"259,000,000"
2015,MONTHLY,APR THRU JUN,LOUISIANA,LA,22,"MILK - PRODUCTION, MEASURED IN LB",LB,"53,000,000"
2015,MONTHLY,JAN THRU MAR,LOUISIANA,LA,22,"MILK - PRODUCTION, MEASURED IN LB",LB,"58,000,000"
2015,MONTHLY,JUL THRU SEP,LOUISIANA,LA,22,"MILK - PRODUCTION, MEASURED IN LB",LB,"37,000,000"
2015,MONTHLY,OCT THRU DEC,LOUISIANA,LA,22,"MILK - PRODUCTION, MEASURED IN LB",LB,"41,000,000"
2015,MONTHLY,APR THRU JUN,MASSACHUSETTS,MA,25,"MILK - PRODUCTION, MEASURED IN LB",LB,"56,000,000"
2015,MONTHLY,JAN THRU MAR,MASSACHUSETTS,MA,25,"MILK - PRODUCTION, MEASURED IN LB",LB,"54,000,000"
2015,MONTHLY,JUL THRU SEP,MASSACHUSETTS,MA,25,"MILK - PRODUCTION, MEASURED IN LB",LB,"54,000,000"
2015,MONTHLY,OCT THRU DEC,MASSACHUSETTS,MA,25,"MILK - PRODUCTION, MEASURED IN LB",LB,"53,000,000"
2015,MONTHLY,APR THRU JUN,MARYLAND,MD,24,"MILK - PRODUCTION, MEASURED IN LB",LB,"256,000,000"
2015,MONTHLY,JAN THRU MAR,MARYLAND,MD,24,"MILK - PRODUCTION, MEASURED IN LB",LB,"249,000,000"
2015,MONTHLY,JUL THRU SEP,MARYLAND,MD,24,"MILK - PRODUCTION, MEASURED IN LB",LB,"240,000,000"
2015,MONTHLY,OCT THRU DEC,MARYLAND,MD,24,"MILK - PRODUCTION, MEASURED IN LB",LB,"242,000,000"
2015,MONTHLY,APR THRU JUN,MAINE,ME,23,"MILK - PRODUCTION, MEASURED IN LB",LB,"150,000,000"
2015,MONTHLY,JAN THRU MAR,MAINE,ME,23,"MILK - PRODUCTION, MEASURED IN LB",LB,"144,000,000"
2015,MONTHLY,JUL THRU SEP,MAINE,ME,23,"MILK - PRODUCTION, MEASURED IN LB",LB,"151,000,000"
2015,MONTHLY,OCT THRU DEC,MAINE,ME,23,"MILK - PRODUCTION, MEASURED IN LB",LB,"149,000,000"
2015,MONTHLY,APR,MICHIGAN,MI,26,"MILK - PRODUCTION, MEASURED IN LB",LB,"848,000,000"
2015,MONTHLY,APR THRU JUN,MICHIGAN,MI,26,"MILK - PRODUCTION, MEASURED IN LB",LB,"2,612,000,000"
2015,MONTHLY,AUG,MICHIGAN,MI,26,"MILK - PRODUCTION, MEASURED IN LB",LB,"877,000,000"
2015,MONTHLY,DEC,MICHIGAN,MI,26,"MILK - PRODUCTION, MEASURED IN LB",LB,"884,000,000"
2015,MONTHLY,FEB,MICHIGAN,MI,26,"MILK - PRODUCTION, MEASURED IN LB",LB,"766,000,000"
2015,MONTHLY,JAN,MICHIGAN,MI,26,"MILK - PRODUCTION, MEASURED IN LB",LB,"846,000,000"
2015,MONTHLY,JAN THRU MAR,MICHIGAN,MI,26,"MILK - PRODUCTION, MEASURED IN LB",LB,"2,470,000,000"
2015,MONTHLY,JUL,MICHIGAN,MI,26,"MILK - PRODUCTION, MEASURED IN LB",LB,"888,000,000"
